Date,Name,Year,Letterboxd URI,Rating
2017-08-29,American Guerrilla in the Philippines,1950,https://letterboxd.com/film/american-guerrilla-in-the-philippines/,3
2017-08-29,Rain,1932,https://letterboxd.com/film/rain/,4
2017-08-29,A Whistle in My Heart,1959,https://letterboxd.com/film/a-whistle-in-my-heart/,4.5
2017-08-30,Germany Year 90 Nine Zero,1991,https://letterboxd.com/film/germany-year-90-nine-zero/,4.5
2017-08-30,Captain Blood,1935,https://letterboxd.com/film/captain-blood/,3.5
2017-08-30,To Each His Own,1946,https://letterboxd.com/film/to-each-his-own/,3.5
2017-08-30,Orgullo,1955,https://letterboxd.com/film/orgullo/,4
2017-08-30,Un hombre va por el camino,1949,https://letterboxd.com/film/un-hombre-va-por-el-camino/,3.5
2017-08-30,A Moment of Innocence,1996,https://letterboxd.com/film/a-moment-of-innocence/,4
2017-08-31,Scandal Sheet,1952,https://letterboxd.com/film/scandal-sheet/,3.5
2017-08-31,Petal Dance,2013,https://letterboxd.com/film/petal-dance/,2
2017-08-31,A Woman's Face,1941,https://letterboxd.com/film/a-womans-face/,3.5
2017-09-01,The Comedy of Terrors,1963,https://letterboxd.com/film/the-comedy-of-terrors/,2
2017-09-01,The Company She Keeps,1951,https://letterboxd.com/film/the-company-she-keeps/,3
2017-09-02,Movement Studies in Paris,1928,https://letterboxd.com/film/movement-studies-in-paris/,4
2017-09-02,Film Study,1926,https://letterboxd.com/film/film-study/,3.5
2017-09-02,Rhythm 21,1923,https://letterboxd.com/film/rhythm-21/,3
2017-09-02,Rhythm 23,1925,https://letterboxd.com/film/rhythm-23/,3
2017-09-02,Ghosts Before Breakfast,1928,https://letterboxd.com/film/ghosts-before-breakfast/,3.5
2017-09-02,Inflation,1928,https://letterboxd.com/film/inflation-1928/,3
2017-09-02,The Rediscovered Paradise,1925,https://letterboxd.com/film/the-rediscovered-paradise/,3
2017-09-02,Der Aufstieg,1926,https://letterboxd.com/film/der-aufstieg/,3
2017-09-02,Spiel der Wellen,1926,https://letterboxd.com/film/spiel-der-wellen/,3
2017-09-02,Lichtspiel: Opus I,1921,https://letterboxd.com/film/lichtspiel-opus-i/,3.5
2017-09-02,Opus II,1921,https://letterboxd.com/film/opus-ii/,3
2017-09-02,Opus III,1924,https://letterboxd.com/film/opus-iii/,3.5
2017-09-02,Opus IV,1925,https://letterboxd.com/film/opus-iv/,3.5
2017-09-02,Spirals,1926,https://letterboxd.com/film/spirals/,3.5
2017-09-02,Rebus-Film Nr. 1,1925,https://letterboxd.com/film/rebus-film-nr-1/,3
2017-09-02,Chess Fever,1925,https://letterboxd.com/film/chess-fever/,3.5
2017-09-02,For Heaven's Sake,1926,https://letterboxd.com/film/for-heavens-sake/,3.5
2017-09-02,The Mirage,1992,https://letterboxd.com/film/the-mirage-1992/,4
2017-09-02,"Norte, the End of History",2013,https://letterboxd.com/film/norte-the-end-of-history/,4.5
2017-09-02,Three Secrets,1950,https://letterboxd.com/film/three-secrets/,3.5
2017-09-02,Todos somos necesarios,1956,https://letterboxd.com/film/todos-somos-necesarios/,3.5
2017-09-02,H₂O,1929,https://letterboxd.com/film/ho-1929/,3.5
2017-09-03,Vivacious Lady,1938,https://letterboxd.com/film/vivacious-lady/,3.5
2017-09-06,China Girl,1987,https://letterboxd.com/film/china-girl-1987/,4.5
2017-09-06,Could This Be Love,1973,https://letterboxd.com/film/could-this-be-love/,3
2017-09-06,Ms .45,1981,https://letterboxd.com/film/ms-45/,3
2017-09-07,Fear City,1984,https://letterboxd.com/film/fear-city/,3
2017-09-08,The Bad Lieutenant: Port of Call - New Orleans,2009,https://letterboxd.com/film/the-bad-lieutenant-port-of-call-new-orleans/,1.5
2017-09-08,Madame Pompadour,1927,https://letterboxd.com/film/madame-pompadour/,3
2017-09-09,Cat Chaser,1989,https://letterboxd.com/film/cat-chaser/,2.5
2017-09-11,The Temptress,1926,https://letterboxd.com/film/the-temptress/,3.5
2017-09-11,Body Snatchers,1993,https://letterboxd.com/film/body-snatchers/,2.5
2017-09-13,It,1927,https://letterboxd.com/film/it-1927/,3.5
2017-09-18,When You Read This Letter,1953,https://letterboxd.com/film/when-you-read-this-letter/,3
2017-09-22,Mary,2005,https://letterboxd.com/film/mary/,3.5
2017-09-24,Nicky's Film,1971,https://letterboxd.com/film/nickys-film/,1.5
2017-09-24,Chelsea on the Rocks,2008,https://letterboxd.com/film/chelsea-on-the-rocks/,3
2017-09-24,Les Enfants Terribles,1950,https://letterboxd.com/film/les-enfants-terribles/,3
2017-09-25,"Léon Morin, Priest",1961,https://letterboxd.com/film/leon-morin-priest/,3.5
2017-10-03,Kino-week,1918,https://letterboxd.com/film/kino-week/,3
2017-10-03,Kino-Pravda No. 5,1922,https://letterboxd.com/film/kino-pravda-no-5/,2.5
2017-10-03,Kino-Pravda No. 14,1923,https://letterboxd.com/film/kino-pravda-no-14/,3
2017-10-03,Kino-Pravda No. 15,1923,https://letterboxd.com/film/kino-pravda-no-15/,3.5
2017-10-03,Kino-pravda no. 18,1924,https://letterboxd.com/film/kino-pravda-no-18/,3.5
2017-10-05,Spring Shower,1933,https://letterboxd.com/film/spring-shower/,3.5
2017-10-05,Thunder Bay,1953,https://letterboxd.com/film/thunder-bay/,2.5
2017-10-06,M,1951,https://letterboxd.com/film/m-1951/,3
2017-10-07,Kino Eye,1924,https://letterboxd.com/film/kino-eye/,4
2017-10-07,The Go-Between,1971,https://letterboxd.com/film/the-go-between-1971/,4
2017-10-08,The Einstein Theory of Relativity,1923,https://letterboxd.com/film/the-einstein-theory-of-relativity/,3
2017-10-09,Forty Hearts,1931,https://letterboxd.com/film/forty-hearts/,3
2017-10-09,Mechanics of the Brain,1926,https://letterboxd.com/film/mechanics-of-the-brain/,1.5
2017-10-10,Kino-pravda no. 21,1925,https://letterboxd.com/film/kino-pravda-no-21/,3.5
2017-10-10,Kino-pravda no. 22: Lenin is Alive in the Heart of the Peasant. A Film Story,1925,https://letterboxd.com/film/kino-pravda-no-22-lenin-is-alive-in-the-heart-of-the-peasant-a-film-story/,3
2017-10-10,Kino-Pravda no. 23,1925,https://letterboxd.com/film/kino-pravda-no-23/,2.5
2017-10-11,Stranger on the Prowl,1952,https://letterboxd.com/film/stranger-on-the-prowl/,3
2017-10-19,The General Line,1929,https://letterboxd.com/film/the-general-line/,4.5
2017-10-21,Zvenigora,1928,https://letterboxd.com/film/zvenigora/,3
2017-10-23,Rain,1929,https://letterboxd.com/film/rain-1929/,3.5
2017-10-23,Steamboat Round the Bend,1935,https://letterboxd.com/film/steamboat-round-the-bend/,4
2017-10-24,Moscow,1927,https://letterboxd.com/film/moscow-1927/,4
2017-10-27,Song of Heroes,1933,https://letterboxd.com/film/song-of-heroes/,3
2017-10-28,Enthusiasm,1931,https://letterboxd.com/film/enthusiasm-1931/,4
2017-10-28,Mary of Scotland,1936,https://letterboxd.com/film/mary-of-scotland/,3.5
2017-10-29,Secret Ceremony,1968,https://letterboxd.com/film/secret-ceremony/,1.5
2017-10-30,Three Songs About Lenin,1934,https://letterboxd.com/film/three-songs-about-lenin/,4
2017-10-31,El batallón de las sombras,1957,https://letterboxd.com/film/el-batallon-de-las-sombras/,3.5
2017-11-02,[REC],2007,https://letterboxd.com/film/rec/,2.5
2017-11-03,The Komsomol - Sponsor of Electrification,1932,https://letterboxd.com/film/the-komsomol-sponsor-of-electrification/,3
2017-11-05,"Dr. Mabuse, the Gambler - Part 1: The Great Gambler - An Image of the Time",1922,,5
2017-11-05,"Dr. Mabuse, the Gambler - Part 2: Inferno - A Game of People of Our Time",1922,,5
2017-11-05,Untitled,1971,https://letterboxd.com/film/untitled-1971/,4
2017-11-05,Moffitt Building Piece,1973,https://letterboxd.com/film/moffitt-building-piece/,4
2017-11-05,Creek,1974,https://letterboxd.com/film/creek/,4
2017-11-05,Energy Charge,1975,https://letterboxd.com/film/energy-charge/,4
2017-11-05,Silueta Sangrienta,1975,https://letterboxd.com/film/silueta-sangrienta/,4
2017-11-05,"Alma, Silueta en Fuego",1975,https://letterboxd.com/film/alma-silueta-en-fuego/,4
2017-11-05,Butterfly,1975,https://letterboxd.com/film/butterfly-1975/,4
2017-11-05,X-ray,1975,https://letterboxd.com/film/x-ray-1975/,3.5
2017-11-05,"Anima, Silueta de Cohetes (Firework Piece)",1976,https://letterboxd.com/film/anima-silueta-de-cohetes-firework-piece/,4
2017-11-05,Volcán,1979,https://letterboxd.com/film/volcan/,4.5
2017-11-05,Birth (Gunpowder Works),1981,https://letterboxd.com/film/birth-gunpowder-works/,4.5
2017-11-05,"Solitary Acts (4, 5, 6)",2016,https://letterboxd.com/film/solitary-acts-4-5-6/,4
2017-11-05,Shape of a Surface,2017,https://letterboxd.com/film/shape-of-a-surface/,4
2017-11-05,Answer Print,2016,https://letterboxd.com/film/answer-print/,3.5
2017-11-05,Ten Mornings Ten Evenings and One Horizon,2016,https://letterboxd.com/film/ten-mornings-ten-evenings-and-one-horizon/,3.5
2017-11-05,Harbour City,2016,https://letterboxd.com/film/harbour-city/,2.5
2017-11-05,Highview,2017,https://letterboxd.com/film/highview/,3
2017-11-05,Remembering the Pentagons,2015,https://letterboxd.com/film/remembering-the-pentagons/,3
2017-11-05,Something Horizontal,2015,https://letterboxd.com/film/something-horizontal/,3.5
2017-11-05,Fish Point,2015,https://letterboxd.com/film/fish-point/,3.5
2017-11-05,Something Between Us,2015,https://letterboxd.com/film/something-between-us/,4
2017-11-05,Le Moulin,2015,https://letterboxd.com/film/le-moulin/,3
2017-11-05,cinéma concret,2015,https://letterboxd.com/film/cinema-concret/,3.5
2017-11-06,Blade Runner 2049,2017,https://letterboxd.com/film/blade-runner-2049/,1.5
2017-11-08,La Flor,2018,https://letterboxd.com/film/la-flor/,4.5
2017-11-10,Blind Date,1959,https://letterboxd.com/film/blind-date/,3.5
2017-11-10,Running on Empty,1988,https://letterboxd.com/film/running-on-empty-1988/,3.5
2017-11-11,10 Rillington Place,1971,https://letterboxd.com/film/10-rillington-place/,3
2017-11-11,Daguerrotype,2016,https://letterboxd.com/film/daguerrotype/,3.5
2017-11-11,Escape from Fort Bravo,1953,https://letterboxd.com/film/escape-from-fort-bravo/,3
2017-11-11,Diary of a Chambermaid,1964,https://letterboxd.com/film/diary-of-a-chambermaid/,4
2017-11-13,The Big Steal,1949,https://letterboxd.com/film/the-big-steal/,3.5
2017-11-19,Verboten!,1959,https://letterboxd.com/film/verboten/,3.5
2017-11-20,White Dog,1982,https://letterboxd.com/film/white-dog/,3
2017-11-23,White Zombie,1932,https://letterboxd.com/film/white-zombie/,3.5
2017-11-26,The Canterbury Tales,1972,https://letterboxd.com/film/the-canterbury-tales/,3
2017-11-27,The Trout,1982,https://letterboxd.com/film/the-trout-1982/,3.5
2017-12-01,Rise and Fall of a Small Film Company,1986,https://letterboxd.com/film/grandeur-and-decadence-of-a-small-time-filmmaker/,4
2017-12-01,To Die... To Sleep... Perchance to Dream,1976,https://letterboxd.com/film/to-die-to-sleep-perchance-to-dream/,3.5
2017-12-03,Angel Blue Sweet Wings,1966,https://letterboxd.com/film/angel-blue-sweet-wings/,4
2017-12-03,Erik and the Monsters,1965,https://letterboxd.com/film/erik-and-the-monsters/,3.5
2017-12-03,Waterfall,1967,https://letterboxd.com/film/waterfall-1967/,3.5
2017-12-03,Mosori Monika,1970,https://letterboxd.com/film/mosori-monika/,3
2017-12-03,Cartoon Le Mousse,1979,https://letterboxd.com/film/cartoon-le-mousse/,3
2017-12-03,Fever Dream,1979,https://letterboxd.com/film/fever-dream/,4
2017-12-03,Kristallnacht,1979,https://letterboxd.com/film/kristallnacht/,4
2017-12-03,Artificial Paradise,1986,https://letterboxd.com/film/artificial-paradise-1986/,3.5
2017-12-04,Dawn of the Dead,1978,https://letterboxd.com/film/dawn-of-the-dead/,3.5
2017-12-07,Wings,1927,https://letterboxd.com/film/wings/,3.5
2017-12-07,Today We Live,1933,https://letterboxd.com/film/today-we-live/,3
2017-12-08,The Milky Way,1969,https://letterboxd.com/film/the-milky-way-1969/,3
2017-12-08,The Deadly Affair,1966,https://letterboxd.com/film/the-deadly-affair/,3
2017-12-08,Smashing Up,1968,https://letterboxd.com/film/smashing-up/,4
2017-12-09,Me enveneno de azules,1971,https://letterboxd.com/film/me-enveneno-de-azules/,4
2017-12-09,Mr. Lucky,1943,https://letterboxd.com/film/mr-lucky/,3
2017-12-09,"Monsters, Inc.",2001,https://letterboxd.com/film/monsters-inc/,2.5
2017-12-10,Chained,1934,https://letterboxd.com/film/chained/,3.5
2017-12-10,Suburbicon,2017,https://letterboxd.com/film/suburbicon/,2.5
2017-12-10,A Tree Grows in Brooklyn,1945,https://letterboxd.com/film/a-tree-grows-in-brooklyn/,4
2017-12-11,Nocturne 29,1968,https://letterboxd.com/film/nocturne-29/,3.5
2017-12-14,On the Beach at Night Alone,2017,https://letterboxd.com/film/on-the-beach-at-night-alone/,4.5
2017-12-16,Our Father,1985,https://letterboxd.com/film/our-father-1985/,3
2017-12-17,Daguerréotypes,1976,https://letterboxd.com/film/daguerreotypes/,3.5
2017-12-18,Most Dangerous Man Alive,1961,https://letterboxd.com/film/most-dangerous-man-alive/,3.5
2017-12-24,The Lady of Musashino,1951,https://letterboxd.com/film/the-lady-of-musashino/,4
2017-12-24,Strange Illusion,1945,https://letterboxd.com/film/strange-illusion/,3.5
2017-12-25,After the Thin Man,1936,https://letterboxd.com/film/after-the-thin-man/,3
2017-12-25,Chance at Heaven,1933,https://letterboxd.com/film/chance-at-heaven/,3.5
2017-12-26,Les Girls,1957,https://letterboxd.com/film/les-girls/,4
2017-12-27,Wonder Wheel,2017,https://letterboxd.com/film/wonder-wheel/,3
2017-12-27,A Ghost Story,2017,https://letterboxd.com/film/a-ghost-story-2017/,3
2017-12-28,Merlusse,1935,https://letterboxd.com/film/merlusse/,4
2017-12-28,Veronica,2017,https://letterboxd.com/film/veronica-2017-1/,3
2017-12-29,An Inn at Osaka,1954,https://letterboxd.com/film/an-inn-at-osaka/,3.5
2017-12-29,Elegy of the North,1957,https://letterboxd.com/film/elegy-of-the-north/,4
2017-12-30,Buchanan Rides Alone,1958,https://letterboxd.com/film/buchanan-rides-alone/,3.5
2017-12-30,My Dinner with Andre,1981,https://letterboxd.com/film/my-dinner-with-andre/,2.5
2017-12-30,Kings Go Forth,1958,https://letterboxd.com/film/kings-go-forth/,3.5
2017-12-31,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,2000,https://letterboxd.com/film/as-i-was-moving-ahead-occasionally-i-saw-brief-glimpses-of-beauty/,5
2017-12-31,A New Leaf,1971,https://letterboxd.com/film/a-new-leaf/,3.5
2017-12-31,Asignatura pendiente,1977,https://letterboxd.com/film/asignatura-pendiente/,3.5
2017-12-31,This Property Is Condemned,1966,https://letterboxd.com/film/this-property-is-condemned/,3
2018-01-01,Call Northside 777,1948,https://letterboxd.com/film/call-northside-777/,4
2018-01-01,Love with the Proper Stranger,1963,https://letterboxd.com/film/love-with-the-proper-stranger/,3.5
2018-01-02,The Girl in the Red Velvet Swing,1955,https://letterboxd.com/film/the-girl-in-the-red-velvet-swing/,4
2018-01-02,"East Side, West Side",1949,https://letterboxd.com/film/east-side-west-side/,3.5
2018-01-02,Miss and the Doctors,2013,https://letterboxd.com/film/miss-and-the-doctors/,3
2018-01-03,The Unfaithful,1947,https://letterboxd.com/film/the-unfaithful/,3
2018-01-03,The Dance,1959,https://letterboxd.com/film/the-dance-1959/,4
2018-01-07,Ruskin,1974,https://letterboxd.com/film/ruskin/,4.5
2018-01-07,Wild Boys of the Road,1933,https://letterboxd.com/film/wild-boys-of-the-road/,4
2018-01-08,Underworld Beauty,1958,https://letterboxd.com/film/underworld-beauty/,3.5
2018-01-11,The Sleeping Beast Within,1960,https://letterboxd.com/film/the-sleeping-beast-within/,2.5
2018-01-13,The Salamander,1971,https://letterboxd.com/film/the-salamander-1971/,3
2018-01-20,The Ladies Man,1961,https://letterboxd.com/film/the-ladies-man-1961/,2
2018-01-21,Madame DuBarry,1919,https://letterboxd.com/film/madame-dubarry/,3.5
2018-01-23,Jaime,1974,https://letterboxd.com/film/jaime-1974/,4
2018-01-25,Summer 1993,2017,https://letterboxd.com/film/summer-1993/,3.5
2018-01-27,Trás-os-Montes,1976,https://letterboxd.com/film/tras-os-montes/,5
2018-01-28,Gideon of Scotland Yard,1958,https://letterboxd.com/film/gideon-of-scotland-yard/,3.5
2018-01-28,Jewel Robbery,1932,https://letterboxd.com/film/jewel-robbery/,3.5
2018-01-29,Call Me by Your Name,2017,https://letterboxd.com/film/call-me-by-your-name/,1.5
2018-01-29,Too Late for Tears,1949,https://letterboxd.com/film/too-late-for-tears/,3.5
2018-01-30,Ana,1982,https://letterboxd.com/film/ana-1982/,4
2018-02-01,Rosa de Areia,1989,https://letterboxd.com/film/rosa-de-areia/,4.5
2018-02-02,My Friend Ivan Lapshin,1985,https://letterboxd.com/film/my-friend-ivan-lapshin/,3
2018-02-03,Phantom Thread,2017,https://letterboxd.com/film/phantom-thread/,4
2018-02-06,The Awful Dr. Orlof,1962,https://letterboxd.com/film/the-awful-dr-orlof/,2.5
2018-02-07,A Tale of Sorrow and Sadness,1977,https://letterboxd.com/film/a-tale-of-sorrow-and-sadness/,2.5
2018-02-08,Dunkirk,2017,https://letterboxd.com/film/dunkirk-2017/,1.5
2018-02-09,The Post,2017,https://letterboxd.com/film/the-post-2017/,3
2018-02-09,A tiro limpio,1963,https://letterboxd.com/film/a-tiro-limpio/,4
2018-02-10,Milla,2017,https://letterboxd.com/film/milla/,3.5
2018-02-11,ORG,1979,https://letterboxd.com/film/org/,3
2018-02-12,Glasses,2007,https://letterboxd.com/film/glasses/,2.5
2018-02-12,Outrage,1950,https://letterboxd.com/film/outrage-1950/,4
2018-02-13,"Three Billboards Outside Ebbing, Missouri",2017,https://letterboxd.com/film/three-billboards-outside-ebbing-missouri/,2
2018-02-14,Tooth and Nail,1977,https://letterboxd.com/film/tooth-and-nail/,2.5
2018-02-15,Zama,2017,https://letterboxd.com/film/zama/,3
2018-02-17,Passion,1954,https://letterboxd.com/film/passion/,3.5
2018-02-18,The Rising of the Moon,1957,https://letterboxd.com/film/the-rising-of-the-moon/,3.5
2018-02-19,Get Out,2017,https://letterboxd.com/film/get-out-2017/,3
2018-02-20,Room Service,1938,https://letterboxd.com/film/room-service/,3
2018-02-24,El ojo de cristal,1956,https://letterboxd.com/film/el-ojo-de-cristal/,3
2018-02-25,Dishonored,1931,https://letterboxd.com/film/dishonored/,3.5
2018-02-26,Liberty at Night,1984,https://letterboxd.com/film/liberty-at-night/,4.5
2018-02-27,The Doctor Takes a Wife,1940,https://letterboxd.com/film/the-doctor-takes-a-wife/,3
2018-02-28,Kill and Be Killed,1962,https://letterboxd.com/film/kill-and-be-killed/,3.5
2018-03-01,The Bowery,1933,https://letterboxd.com/film/the-bowery/,3.5
2018-03-03,Lady Bird,2017,https://letterboxd.com/film/lady-bird/,2.5
2018-03-04,The Trail of the Lonesome Pine,1936,https://letterboxd.com/film/the-trail-of-the-lonesome-pine/,4
2018-03-04,Last Flag Flying,2017,https://letterboxd.com/film/last-flag-flying/,3.5
2018-03-05,The Last Detail,1973,https://letterboxd.com/film/the-last-detail/,3
